Id,Category
1926,10
1927,6
1928,8
1929,10
1930,5
1931,8
1932,4
1933,10
1934,5
1935,8
1936,10
1937,0
1938,0
1939,9
1940,7
1941,4
1942,4
1943,4
1944,0
1945,9
1946,4
1947,0
1948,5
1949,5
1950,1
1951,5
1952,10
1953,6
1954,3
1955,4
1956,0
1957,8
1958,4
1959,0
1960,3
1961,10
1962,3
1963,8
1964,2
1965,10
1966,5
1967,5
1968,7
1969,5
1970,7
1971,5
1972,0
1973,8
1974,0
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,4
1984,7
1985,1
1986,4
1987,3
1988,0
1989,4
1990,7
1991,4
1992,10
1993,9
1994,5
1995,10
1996,0
1997,4
1998,2
1999,0
2000,4
2001,5
2002,3
2003,0
2004,4
2005,7
2006,10
2007,9
2008,1
2009,5
2010,1
2011,1
2012,7
2013,0
2014,6
2015,2
2016,7
2017,0
2018,4
2019,0
2020,6
2021,0
2022,9
2023,9
2024,0
2025,0
2026,4
2027,7
2028,4
2029,6
2030,4
2031,4
2032,10
2033,4
2034,0
2035,0
2036,5
2037,6
2038,5
2039,4
2040,3
2041,9
2042,4
2043,7
2044,0
2045,4
2046,2
2047,3
2048,0
2049,9
2050,6
2051,9
2052,7
2053,2
2054,4
2055,4
2056,0
2057,3
2058,1
2059,9
2060,10
2061,4
2062,10
2063,4
2064,10
2065,9
2066,2
2067,4
2068,0
2069,7
2070,1
2071,1
2072,5
2073,8
2074,0
2075,9
2076,8
2077,6
2078,4
2079,0
2080,1
2081,4
2082,5
2083,8
2084,8
2085,5
2086,8
2087,0
2088,7
2089,7
2090,4
2091,2
2092,0
2093,0
2094,5
2095,8
2096,0
2097,4
2098,7
2099,10
2100,3
2101,2
2102,0
2103,5
2104,6
2105,2
2106,10
2107,3
2108,10
2109,5
2110,4
2111,1
2112,9
2113,7
2114,5
2115,8
2116,4
2117,0
2118,10
2119,4
2120,9
2121,4
2122,1
2123,10
2124,4
2125,0
2126,0
2127,4
2128,7
2129,10
2130,6
2131,1
2132,7
2133,2
2134,0
2135,5
2136,1
2137,6
2138,6
2139,1
2140,4
2141,0
2142,4
2143,6
2144,6
2145,4
2146,4
2147,6
2148,4
2149,5
2150,1
2151,9
2152,2
2153,6
2154,0
2155,0
2156,10
2157,1
2158,5
2159,5
2160,0
2161,1
2162,4
2163,0
2164,10
2165,0
2166,7
2167,2
2168,0
2169,4
2170,1
2171,7
2172,0
2173,4
2174,8
2175,0
2176,5
2177,6
2178,7
2179,4
2180,4
2181,8
2182,3
2183,6
2184,9
2185,1
2186,7
2187,4
2188,4
2189,4
2190,10
2191,9
2192,5
2193,2
2194,1
2195,5
2196,4
2197,8
2198,10
2199,9
2200,4
2201,2
2202,4
2203,5
2204,4
2205,8
2206,4
2207,2
2208,4
2209,2
2210,2
2211,5
2212,0
2213,0
2214,2
2215,0
2216,4
2217,5
2218,10
2219,9
2220,0
2221,4
2222,0
2223,1
2224,2
2225,1
2226,2
2227,8
2228,0
2229,9
2230,3
2231,9
2232,3
2233,8
2234,6
2235,6
2236,8
2237,0
2238,0
2239,4
2240,10
2241,7
2242,0
2243,0
2244,9
2245,1
2246,9
2247,0
2248,8
2249,10
2250,0
2251,9
2252,4
2253,9
2254,8
2255,10
2256,1
2257,4
2258,1
2259,9
2260,0
2261,4
2262,0
2263,0
2264,10
2265,4
2266,10
2267,7
2268,1
2269,4
2270,5
2271,9
2272,10
2273,0
2274,10
2275,9
2276,0
2277,8
2278,8
2279,8
2280,1
2281,1
2282,3
2283,3
2284,1
2285,7
2286,4
2287,4
2288,9
2289,1
2290,2
2291,0
2292,10
2293,7
2294,0
2295,10
2296,7
2297,5
2298,7
2299,10
2300,4
2301,5
2302,1
2303,6
2304,1
2305,2
2306,9
2307,7
2308,10
2309,1
2310,5
2311,2
2312,5
2313,4
2314,1
2315,4
2316,9
2317,4
2318,9
2319,9
2320,2
2321,4
2322,5
2323,1
2324,9
2325,1
2326,9
2327,2
2328,4
2329,6
2330,0
2331,4
2332,4
2333,6
2334,4
2335,0
2336,4
2337,7
2338,0
2339,0
2340,8
2341,0
2342,2
2343,10
2344,4
2345,9
2346,0
2347,0
2348,5
2349,9
2350,8
2351,0
2352,7
2353,6
2354,4
2355,1
2356,4
2357,6
2358,8
2359,9
2360,8
2361,7
2362,3
2363,7
2364,3
2365,6
2366,4
2367,4
2368,0
2369,0
2370,2
2371,6
2372,4
2373,10
2374,5
2375,5
2376,0
2377,8
2378,3
2379,0
2380,8
2381,0
2382,0
2383,4
2384,10
2385,4
2386,3
2387,4
2388,3
2389,0
2390,4
2391,8
2392,4
2393,0
2394,2
2395,5
2396,0
2397,1
2398,5
2399,0
2400,2
2401,0
2402,1
2403,2
2404,8
2405,10
2406,6
2407,4
2408,6
2409,9
2410,4
2411,5
2412,10
2413,5
2414,8
2415,1
2416,10
2417,0
2418,0
2419,8
2420,5
2421,5
2422,9
2423,4
2424,9
2425,7
2426,10
2427,0
2428,4
2429,3
2430,9
2431,4
2432,8
2433,0
2434,5
2435,0
2436,0
2437,3
2438,9
2439,9
2440,8
2441,4
2442,2
2443,0
2444,4
2445,7
2446,5
2447,5
2448,0
2449,5
2450,0
2451,8
2452,0
2453,4
2454,4
2455,7
2456,0
2457,10
2458,0
2459,1
2460,10
2461,0
2462,3
2463,0
2464,7
2465,10
2466,9
2467,10
2468,1
2469,1
2470,9
2471,6
2472,4
2473,0
2474,2
2475,0
2476,0
2477,4
2478,10
2479,8
2480,4
2481,6
2482,9
2483,0
2484,5
2485,0
2486,10
2487,3
2488,1
2489,7
2490,4
2491,9
2492,5
2493,5
2494,2
2495,5
2496,9
2497,4
2498,7
2499,5
2500,4
2501,8
2502,5
2503,5
2504,0
2505,9
2506,4
2507,0
2508,9
2509,0
2510,2
2511,1
2512,0
2513,4
2514,9
2515,4
2516,4
2517,5
2518,0
2519,1
2520,2
2521,5
2522,8
2523,4
2524,9
2525,8
2526,9
2527,5
2528,4
2529,8
2530,10
2531,9
2532,4
2533,5
2534,10
2535,4
2536,1
2537,8
2538,9
2539,0
2540,6
2541,9
2542,1
2543,5
2544,1
2545,8
2546,10
2547,2
2548,6
2549,5
2550,1
2551,0
2552,4
2553,0
2554,8
2555,5
2556,1
2557,4
2558,10
2559,4
2560,4
2561,4
2562,0
2563,1
2564,9
2565,8
2566,7
2567,5
2568,3
2569,5
2570,9
2571,10
2572,3
2573,5
2574,9
2575,9
2576,0
2577,1
2578,10
2579,5
2580,8
2581,4
2582,9
2583,9
2584,10
2585,0
2586,8
2587,0
2588,3
2589,0
2590,4
2591,0
2592,4
2593,5
2594,4
2595,10
2596,4
2597,9
2598,0
2599,0
2600,10
2601,7
2602,0
2603,0
2604,1
2605,9
2606,8
2607,6
2608,5
2609,10
2610,4
2611,4
2612,4
2613,0
2614,8
2615,5
2616,0
2617,6
2618,0
2619,3
2620,10
2621,6
2622,2
2623,4
2624,8
2625,9
2626,9
2627,9
2628,4
2629,1
2630,9
2631,1
2632,0
2633,8
2634,0
2635,6
2636,4
2637,7
2638,5
2639,4
2640,2
2641,5
2642,8
2643,9
2644,10
2645,6
2646,3
2647,0
2648,9
2649,3
2650,4
2651,3
2652,0
2653,1
2654,1
2655,10
2656,4
2657,8
2658,1
2659,9
2660,9
2661,7
2662,6
2663,4
2664,4
2665,4
2666,0
2667,10
2668,9
2669,0
2670,9
2671,1
2672,10
2673,2
2674,6
2675,0
2676,7
2677,7
2678,4
2679,0
2680,4
2681,0
2682,10
2683,8
2684,9
2685,0
2686,4
2687,0
2688,0
2689,10
2690,4
2691,5
2692,0
2693,0
2694,9
2695,9
2696,5
2697,2
2698,4
2699,10
2700,6
2701,8
2702,5
2703,4
2704,10
2705,7
2706,7
2707,9
2708,0
2709,5
2710,2
2711,0
2712,8
2713,4
2714,10
2715,9
2716,0
2717,0
2718,4
2719,9
2720,9
2721,10
2722,5
2723,7
2724,4
2725,4
2726,7
2727,4
2728,8
2729,8
2730,8
2731,4
2732,3
2733,4
2734,9
2735,10
2736,1
2737,10
2738,9
2739,0
2740,2
2741,0
2742,9
2743,5
2744,7
2745,0
2746,8
2747,0
2748,10
2749,4
2750,8
2751,0
2752,5
2753,8
2754,5
2755,0
2756,0
2757,5
2758,5
2759,10
2760,9
2761,1
2762,4
2763,9
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,8
2774,3
2775,4
2776,5
2777,4
2778,1
2779,4
2780,5
2781,0
2782,9
2783,8
2784,8
2785,4
2786,0
2787,9
2788,4
2789,4
2790,4
2791,6
2792,5
2793,8
2794,0
2795,8
2796,0
2797,2
2798,10
2799,9
2800,6
2801,0
2802,1
2803,1
2804,0
2805,7
2806,10
2807,8
2808,5
2809,1
2810,9
2811,8
2812,8
2813,6
2814,2
2815,0
2816,1
2817,0
2818,4
2819,7
2820,0
2821,0
2822,1
2823,0
2824,9
2825,4
2826,8
2827,4
2828,1
2829,7
2830,5
2831,9
2832,0
2833,4
2834,10
2835,3
2836,10
2837,4
2838,5
2839,0
2840,0
2841,0
2842,5
2843,0
2844,9
2845,8
2846,4
2847,10
2848,5
2849,5
2850,3
2851,0
2852,4
2853,2
2854,7
2855,4
2856,10
2857,10
2858,8
2859,4
2860,0
2861,9
2862,9
2863,0
2864,9
2865,5
2866,10
2867,9
2868,6
2869,2
2870,0
2871,8
2872,4
2873,2
2874,9
2875,0
2876,8
2877,9
2878,0
2879,4
2880,0
2881,0
2882,6
2883,8
2884,0
2885,9
2886,4
2887,2
2888,10
2889,10
2890,9
2891,8
2892,0
2893,3
2894,8
2895,2
2896,0
2897,8
2898,9
2899,5
2900,9
2901,10
2902,5
2903,1
2904,4
2905,4
2906,4
2907,10
2908,0
2909,0
2910,8
2911,5
2912,4
2913,5
2914,9
2915,10
2916,5
2917,7
2918,8
2919,4
2920,5
2921,3
2922,5
2923,1
2924,3
2925,1
2926,8
2927,4
2928,4
2929,0
2930,0
2931,0
2932,2
2933,9
2934,9
2935,5
2936,0
2937,4
2938,0
2939,8
2940,1
2941,4
2942,5
2943,1
2944,0
2945,3
2946,9
2947,1
2948,4
2949,8
2950,0
2951,8
2952,4
2953,4
2954,0
2955,3
2956,8
2957,0
2958,7
2959,1
2960,5
2961,4
2962,9
2963,4
2964,0
2965,0
2966,0
2967,4
2968,9
2969,2
2970,8
2971,4
2972,4
2973,4
2974,5
2975,4
2976,5
2977,4
2978,10
2979,4
2980,5
2981,4
2982,0
2983,4
2984,7
2985,1
2986,1
2987,0
2988,7
2989,9
2990,10
2991,0
2992,5
2993,7
2994,0
2995,9
2996,1
