Id,Category
1926,5
1927,3
1928,8
1929,3
1930,9
1931,8
1932,0
1933,2
1934,5
1935,8
1936,10
1937,0
1938,0
1939,9
1940,7
1941,4
1942,4
1943,9
1944,0
1945,9
1946,8
1947,0
1948,5
1949,9
1950,9
1951,5
1952,10
1953,6
1954,9
1955,4
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,3
1963,10
1964,9
1965,10
1966,5
1967,8
1968,6
1969,2
1970,7
1971,5
1972,0
1973,9
1974,0
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,3
1984,7
1985,3
1986,8
1987,9
1988,0
1989,8
1990,7
1991,3
1992,10
1993,9
1994,5
1995,8
1996,8
1997,5
1998,0
1999,0
2000,5
2001,5
2002,0
2003,9
2004,4
2005,1
2006,2
2007,9
2008,9
2009,2
2010,9
2011,1
2012,7
2013,6
2014,6
2015,8
2016,7
2017,0
2018,9
2019,8
2020,4
2021,0
2022,9
2023,9
2024,0
2025,4
2026,1
2027,0
2028,4
2029,7
2030,4
2031,8
2032,10
2033,4
2034,0
2035,8
2036,2
2037,6
2038,5
2039,0
2040,0
2041,9
2042,8
2043,7
2044,0
2045,0
2046,2
2047,3
2048,2
2049,9
2050,2
2051,3
2052,7
2053,2
2054,7
2055,0
2056,0
2057,9
2058,2
2059,9
2060,9
2061,4
2062,10
2063,9
2064,10
2065,9
2066,5
2067,9
2068,4
2069,3
2070,2
2071,7
2072,2
2073,2
2074,0
2075,9
2076,9
2077,6
2078,4
2079,0
2080,1
2081,4
2082,9
2083,9
2084,8
2085,5
2086,9
2087,2
2088,7
2089,2
2090,4
2091,8
2092,3
2093,3
2094,5
2095,8
2096,8
2097,9
2098,6
2099,10
2100,2
2101,2
2102,0
2103,2
2104,2
2105,8
2106,10
2107,3
2108,5
2109,5
2110,9
2111,9
2112,9
2113,7
2114,8
2115,8
2116,4
2117,9
2118,10
2119,10
2120,9
2121,4
2122,9
2123,10
2124,5
2125,0
2126,0
2127,4
2128,7
2129,10
2130,6
2131,9
2132,9
2133,9
2134,3
2135,5
2136,8
2137,6
2138,6
2139,9
2140,3
2141,0
2142,4
2143,7
2144,6
2145,9
2146,4
2147,7
2148,4
2149,8
2150,8
2151,9
2152,8
2153,6
2154,1
2155,6
2156,8
2157,3
2158,5
2159,5
2160,0
2161,0
2162,1
2163,0
2164,10
2165,9
2166,2
2167,9
2168,9
2169,4
2170,3
2171,7
2172,9
2173,9
2174,2
2175,3
2176,5
2177,6
2178,6
2179,4
2180,1
2181,5
2182,9
2183,6
2184,9
2185,9
2186,7
2187,3
2188,4
2189,4
2190,10
2191,9
2192,2
2193,1
2194,4
2195,2
2196,9
2197,9
2198,9
2199,5
2200,4
2201,2
2202,0
2203,5
2204,1
2205,9
2206,4
2207,2
2208,9
2209,2
2210,2
2211,10
2212,0
2213,4
2214,2
2215,9
2216,4
2217,9
2218,2
2219,2
2220,0
2221,4
2222,7
2223,1
2224,2
2225,1
2226,2
2227,2
2228,3
2229,9
2230,8
2231,9
2232,0
2233,8
2234,6
2235,6
2236,8
2237,0
2238,4
2239,9
2240,10
2241,9
2242,0
2243,8
2244,9
2245,9
2246,9
2247,2
2248,8
2249,10
2250,8
2251,9
2252,0
2253,7
2254,8
2255,10
2256,1
2257,9
2258,0
2259,9
2260,9
2261,9
2262,0
2263,5
2264,10
2265,4
2266,10
2267,7
2268,8
2269,2
2270,3
2271,9
2272,10
2273,2
2274,8
2275,9
2276,2
2277,8
2278,4
2279,8
2280,0
2281,9
2282,3
2283,3
2284,2
2285,7
2286,4
2287,9
2288,9
2289,8
2290,2
2291,0
2292,10
2293,7
2294,0
2295,10
2296,7
2297,5
2298,2
2299,8
2300,4
2301,9
2302,8
2303,4
2304,9
2305,9
2306,9
2307,4
2308,2
2309,1
2310,5
2311,0
2312,2
2313,2
2314,9
2315,2
2316,8
2317,8
2318,9
2319,9
2320,2
2321,8
2322,5
2323,9
2324,9
2325,1
2326,9
2327,9
2328,5
2329,6
2330,7
2331,4
2332,4
2333,6
2334,4
2335,0
2336,4
2337,7
2338,0
2339,8
2340,10
2341,0
2342,2
2343,10
2344,4
2345,9
2346,8
2347,8
2348,5
2349,9
2350,8
2351,0
2352,6
2353,9
2354,4
2355,3
2356,4
2357,6
2358,8
2359,3
2360,8
2361,7
2362,3
2363,0
2364,3
2365,6
2366,5
2367,4
2368,0
2369,6
2370,2
2371,6
2372,4
2373,3
2374,2
2375,2
2376,0
2377,8
2378,3
2379,2
2380,9
2381,2
2382,9
2383,4
2384,10
2385,4
2386,0
2387,9
2388,3
2389,0
2390,4
2391,8
2392,4
2393,3
2394,8
2395,10
2396,9
2397,1
2398,5
2399,0
2400,2
2401,0
2402,10
2403,2
2404,9
2405,10
2406,9
2407,8
2408,6
2409,3
2410,9
2411,2
2412,8
2413,9
2414,8
2415,9
2416,8
2417,0
2418,2
2419,2
2420,5
2421,5
2422,9
2423,9
2424,9
2425,7
2426,10
2427,4
2428,9
2429,6
2430,9
2431,0
2432,8
2433,4
2434,5
2435,0
2436,4
2437,8
2438,9
2439,9
2440,8
2441,9
2442,2
2443,0
2444,2
2445,9
2446,5
2447,9
2448,0
2449,5
2450,3
2451,8
2452,0
2453,4
2454,9
2455,7
2456,8
2457,10
2458,2
2459,2
2460,10
2461,0
2462,3
2463,8
2464,7
2465,10
2466,9
2467,8
2468,1
2469,9
2470,9
2471,6
2472,6
2473,9
2474,8
2475,0
2476,0
2477,5
2478,8
2479,8
2480,9
2481,2
2482,9
2483,2
2484,5
2485,0
2486,10
2487,3
2488,1
2489,6
2490,4
2491,9
2492,10
2493,9
2494,2
2495,10
2496,9
2497,4
2498,4
2499,2
2500,2
2501,8
2502,9
2503,5
2504,5
2505,9
2506,1
2507,0
2508,9
2509,9
2510,8
2511,9
2512,3
2513,4
2514,9
2515,4
2516,2
2517,9
2518,0
2519,9
2520,8
2521,8
2522,8
2523,9
2524,9
2525,8
2526,9
2527,5
2528,0
2529,8
2530,9
2531,9
2532,9
2533,9
2534,9
2535,9
2536,3
2537,8
2538,9
2539,0
2540,3
2541,9
2542,9
2543,5
2544,3
2545,9
2546,4
2547,2
2548,10
2549,10
2550,1
2551,9
2552,8
2553,9
2554,0
2555,5
2556,2
2557,1
2558,8
2559,4
2560,9
2561,8
2562,0
2563,8
2564,9
2565,8
2566,7
2567,5
2568,2
2569,2
2570,9
2571,10
2572,4
2573,5
2574,9
2575,9
2576,0
2577,9
2578,10
2579,2
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,0
2588,1
2589,4
2590,4
2591,0
2592,9
2593,5
2594,2
2595,10
2596,2
2597,2
2598,0
2599,0
2600,10
2601,7
2602,9
2603,9
2604,9
2605,9
2606,8
2607,6
2608,5
2609,10
2610,6
2611,4
2612,4
2613,0
2614,8
2615,5
2616,0
2617,6
2618,8
2619,3
2620,10
2621,8
2622,10
2623,9
2624,1
2625,9
2626,9
2627,9
2628,4
2629,9
2630,9
2631,9
2632,8
2633,8
2634,0
2635,6
2636,9
2637,7
2638,2
2639,4
2640,2
2641,5
2642,8
2643,9
2644,2
2645,6
2646,9
2647,0
2648,9
2649,3
2650,8
2651,8
2652,0
2653,3
2654,1
2655,10
2656,8
2657,8
2658,1
2659,9
2660,9
2661,7
2662,9
2663,3
2664,4
2665,9
2666,8
2667,10
2668,9
2669,2
2670,9
2671,9
2672,6
2673,2
2674,2
2675,5
2676,9
2677,7
2678,4
2679,0
2680,4
2681,5
2682,10
2683,8
2684,9
2685,0
2686,10
2687,2
2688,5
2689,9
2690,9
2691,5
2692,4
2693,0
2694,3
2695,9
2696,5
2697,2
2698,4
2699,10
2700,6
2701,3
2702,5
2703,9
2704,10
2705,9
2706,0
2707,9
2708,3
2709,9
2710,9
2711,0
2712,3
2713,4
2714,10
2715,9
2716,8
2717,0
2718,9
2719,9
2720,9
2721,10
2722,2
2723,7
2724,4
2725,9
2726,6
2727,9
2728,3
2729,4
2730,8
2731,4
2732,0
2733,8
2734,9
2735,9
2736,1
2737,10
2738,9
2739,8
2740,9
2741,0
2742,9
2743,5
2744,6
2745,1
2746,8
2747,0
2748,10
2749,2
2750,8
2751,0
2752,9
2753,0
2754,5
2755,0
2756,5
2757,2
2758,9
2759,10
2760,9
2761,9
2762,4
2763,3
2764,4
2765,5
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,8
2774,4
2775,4
2776,9
2777,4
2778,1
2779,0
2780,5
2781,0
2782,9
2783,5
2784,8
2785,9
2786,8
2787,9
2788,10
2789,2
2790,9
2791,6
2792,9
2793,8
2794,4
2795,8
2796,5
2797,1
2798,8
2799,9
2800,6
2801,8
2802,8
2803,0
2804,0
2805,10
2806,10
2807,8
2808,2
2809,9
2810,9
2811,2
2812,8
2813,8
2814,2
2815,8
2816,9
2817,0
2818,0
2819,2
2820,5
2821,5
2822,9
2823,5
2824,9
2825,9
2826,8
2827,4
2828,1
2829,8
2830,5
2831,9
2832,0
2833,0
2834,10
2835,2
2836,10
2837,4
2838,1
2839,5
2840,4
2841,5
2842,5
2843,0
2844,9
2845,8
2846,4
2847,8
2848,9
2849,5
2850,3
2851,0
2852,2
2853,9
2854,7
2855,9
2856,10
2857,10
2858,9
2859,9
2860,8
2861,9
2862,0
2863,9
2864,9
2865,5
2866,10
2867,8
2868,6
2869,2
2870,4
2871,8
2872,3
2873,2
2874,9
2875,8
2876,8
2877,9
2878,0
2879,2
2880,2
2881,4
2882,7
2883,8
2884,9
2885,9
2886,0
2887,9
2888,10
2889,10
2890,9
2891,8
2892,2
2893,3
2894,8
2895,2
2896,9
2897,8
2898,9
2899,2
2900,9
2901,10
2902,8
2903,3
2904,0
2905,9
2906,9
2907,10
2908,9
2909,0
2910,8
2911,5
2912,4
2913,5
2914,9
2915,8
2916,8
2917,9
2918,3
2919,5
2920,5
2921,3
2922,9
2923,9
2924,3
2925,8
2926,1
2927,0
2928,4
2929,9
2930,7
2931,0
2932,8
2933,9
2934,9
2935,8
2936,7
2937,4
2938,0
2939,8
2940,1
2941,4
2942,9
2943,2
2944,5
2945,0
2946,9
2947,4
2948,4
2949,9
2950,0
2951,2
2952,0
2953,0
2954,8
2955,0
2956,8
2957,8
2958,7
2959,8
2960,4
2961,4
2962,9
2963,9
2964,0
2965,8
2966,7
2967,4
2968,9
2969,2
2970,8
2971,9
2972,9
2973,4
2974,5
2975,4
2976,5
2977,4
2978,10
2979,4
2980,9
2981,4
2982,0
2983,2
2984,7
2985,4
2986,3
2987,8
2988,7
2989,9
2990,10
2991,5
2992,2
2993,7
2994,9
2995,9
2996,1
