Id,Category
1056,10
1057,10
1058,2
1059,10
1060,10
1061,10
1062,10
1063,10
1064,10
1065,10
1066,2
1067,10
1068,10
1069,10
1070,8
1071,10
1072,10
1073,2
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,4
1085,2
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,2
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,6
1100,10
1101,4
1102,10
1103,4
1104,10
1105,10
1106,8
1107,10
1108,10
1109,4
1110,10
1111,4
1112,10
1113,10
1114,2
1115,10
1116,10
1117,4
1118,10
1119,10
1120,4
1121,3
1122,7
1123,10
1124,10
1125,4
1126,10
1127,10
1128,4
1129,10
1130,10
1131,10
1132,10
1133,10
1134,10
1135,10
1136,10
1137,10
1138,4
1139,10
1140,10
1141,10
1142,4
1143,10
1144,10
1145,4
1146,10
1147,10
1148,10
1149,10
1150,10
1151,2
1152,10
1153,10
1154,10
1155,10
1156,10
1157,4
1158,4
1159,3
1160,10
1161,2
1162,10
1163,10
1164,10
1165,10
1166,2
1167,10
1168,10
1169,10
1170,4
1171,10
1172,10
1173,10
1174,10
1175,10
1176,10
1177,10
1178,10
1179,10
1180,10
1181,10
1182,10
1183,4
1184,2
1185,4
1186,10
1187,2
1188,10
1189,10
1190,2
1191,10
1192,2
1193,10
1194,10
1195,4
1196,10
1197,10
1198,10
1199,8
1200,10
1201,4
1202,10
1203,10
1204,10
1205,10
1206,10
1207,10
1208,10
1209,4
1210,10
1211,10
1212,2
1213,10
1214,10
1215,10
1216,10
1217,10
1218,10
1219,10
1220,10
1221,10
1222,4
1223,10
1224,4
1225,10
1226,10
1227,6
1228,1
1229,2
1230,10
1231,4
1232,10
1233,10
1234,10
1235,10
1236,10
1237,4
1238,10
1239,4
1240,10
1241,10
1242,10
1243,7
1244,4
1245,10
1246,4
1247,10
1248,10
1249,10
1250,10
1251,4
1252,10
1253,10
1254,10
1255,10
1256,10
1257,10
1258,10
1259,10
1260,10
1261,10
1262,2
1263,4
1264,10
1265,4
1266,10
1267,10
1268,10
1269,2
1270,10
1271,10
1272,2
1273,10
1274,2
1275,3
1276,10
1277,10
1278,10
1279,10
1280,10
1281,2
1282,2
1283,10
1284,4
1285,10
1286,10
1287,10
1288,10
1289,4
1290,10
1291,10
1292,10
1293,5
1294,10
1295,10
1296,10
1297,10
1298,5
1299,10
1300,8
1301,10
1302,2
1303,10
1304,10
1305,2
1306,2
1307,4
1308,2
1309,4
1310,10
1311,10
1312,10
1313,4
1314,10
1315,4
1316,4
1317,10
1318,10
1319,10
1320,1
1321,10
1322,4
1323,10
1324,10
1325,10
1326,10
1327,10
1328,10
1329,4
1330,10
1331,10
1332,10
1333,10
1334,10
1335,10
1336,10
1337,2
1338,10
1339,10
1340,10
1341,10
1342,10
1343,2
1344,10
1345,7
1346,10
1347,10
1348,10
1349,10
1350,10
1351,2
1352,10
1353,3
1354,10
1355,4
1356,10
1357,10
1358,2
1359,2
1360,10
1361,10
1362,10
1363,10
1364,10
1365,10
1366,10
1367,10
1368,10
1369,10
1370,10
1371,10
1372,10
1373,10
1374,10
1375,4
1376,10
1377,10
1378,4
1379,10
1380,4
1381,2
1382,10
1383,10
1384,10
1385,10
1386,4
1387,10
1388,4
1389,10
1390,10
1391,10
1392,10
1393,10
1394,10
1395,2
1396,10
1397,2
1398,10
1399,2
1400,2
1401,4
1402,4
1403,10
1404,7
1405,10
1406,10
1407,10
1408,2
1409,10
1410,10
1411,10
1412,10
1413,10
1414,4
1415,10
1416,4
1417,10
1418,4
1419,4
1420,10
1421,10
1422,10
1423,4
1424,10
1425,2
1426,10
1427,10
1428,1
1429,10
1430,10
1431,6
1432,8
1433,10
1434,2
1435,10
1436,10
1437,10
1438,10
1439,4
1440,10
1441,2
1442,10
1443,10
1444,10
1445,8
1446,10
1447,10
1448,4
1449,10
1450,10
1451,10
1452,4
1453,10
1454,10
1455,3
1456,10
1457,4
1458,4
1459,4
1460,10
1461,10
1462,2
1463,10
1464,4
1465,10
1466,8
1467,10
1468,9
1469,4
1470,10
1471,1
1472,10
1473,10
1474,10
1475,10
1476,3
1477,4
1478,10
1479,10
1480,3
1481,10
1482,4
1483,4
1484,10
1485,2
1486,4
1487,2
1488,10
1489,10
1490,2
1491,10
1492,10
1493,2
1494,10
1495,10
1496,9
1497,10
1498,4
1499,10
1500,4
1501,10
1502,8
1503,10
1504,4
1505,10
1506,10
1507,6
1508,10
1509,10
1510,4
1511,10
1512,10
1513,4
1514,10
1515,10
1516,10
1517,10
1518,10
1519,10
1520,10
1521,10
1522,10
1523,10
1524,10
1525,10
1526,10
1527,4
1528,10
1529,10
1530,10
1531,2
1532,2
1533,4
1534,10
1535,10
1536,10
1537,10
1538,10
1539,4
1540,4
1541,4
1542,2
1543,10
1544,10
1545,10
1546,3
1547,10
1548,10
1549,10
1550,2
1551,10
1552,10
1553,10
1554,10
1555,10
1556,10
1557,10
1558,10
1559,10
1560,10
1561,4
1562,10
1563,10
1564,10
1565,10
1566,10
1567,2
1568,2
1569,10
1570,10
1571,10
1572,10
1573,10
1574,10
1575,4
1576,1
1577,1
1578,10
1579,2
1580,10
1581,10
1582,4
1583,10
1584,10
1585,4
1586,4
1587,10
1588,10
1589,4
1590,10
1591,10
1592,10
1593,10
1594,10
1595,10
1596,10
1597,10
1598,10
1599,10
1600,2
1601,10
1602,10
1603,5
1604,10
1605,8
1606,4
1607,10
1608,3
1609,10
1610,10
1611,10
1612,10
1613,10
1614,4
1615,10
1616,4
1617,10
1618,10
1619,5
1620,10
1621,10
1622,10
1623,8
1624,10
1625,10
1626,4
1627,2
1628,10
1629,1
1630,10
1631,10
1632,10
1633,3
1634,8
1635,10
1636,4
1637,10
1638,10
1639,10
1640,10
1641,2
1642,10
1643,2
1644,10
1645,5
1646,3
1647,10
1648,10
1649,10
1650,10
1651,8
1652,2
1653,10
1654,10
1655,10
1656,1
1657,10
1658,10
1659,2
1660,2
1661,10
1662,9
1663,10
1664,10
1665,10
1666,10
1667,2
1668,10
1669,2
1670,10
1671,10
1672,4
1673,10
1674,7
1675,10
1676,10
1677,10
1678,10
1679,10
1680,10
1681,10
1682,10
1683,10
1684,10
1685,10
1686,10
1687,10
1688,10
1689,10
1690,10
1691,8
1692,10
1693,4
1694,10
1695,10
1696,2
1697,10
1698,9
1699,10
1700,10
1701,4
1702,10
1703,4
1704,4
1705,10
1706,10
1707,10
1708,10
1709,10
1710,10
1711,10
1712,10
1713,10
1714,2
1715,2
1716,10
1717,10
1718,10
1719,2
1720,3
1721,4
1722,10
1723,10
1724,2
1725,10
1726,4
1727,8
1728,2
1729,10
1730,10
1731,1
1732,4
1733,10
1734,10
1735,4
1736,10
1737,10
1738,10
1739,10
1740,10
1741,10
1742,10
1743,10
1744,10
1745,2
1746,10
1747,4
1748,10
1749,10
1750,10
1751,10
1752,10
1753,10
1754,10
1755,10
1756,4
1757,10
1758,10
1759,10
1760,10
1761,4
1762,10
1763,10
1764,2
1765,2
1766,4
1767,10
1768,10
1769,10
1770,10
1771,10
1772,10
1773,10
1774,4
1775,10
1776,10
1777,10
1778,10
1779,10
1780,4
1781,2
1782,10
1783,10
1784,4
1785,4
1786,10
1787,4
1788,2
1789,10
1790,4
1791,10
1792,2
1793,10
1794,10
1795,3
1796,10
1797,10
1798,10
1799,0
1800,9
1801,2
1802,10
1803,8
1804,4
1805,4
1806,10
1807,10
1808,2
1809,10
1810,10
1811,10
1812,10
1813,2
1814,10
1815,2
1816,10
1817,4
1818,10
1819,10
1820,2
1821,10
1822,10
1823,10
1824,10
1825,10
1826,2
1827,2
1828,2
1829,4
1830,10
1831,10
1832,10
1833,4
1834,10
1835,2
1836,10
1837,4
1838,10
1839,4
1840,4
1841,10
1842,2
1843,10
1844,10
1845,10
1846,10
1847,4
1848,10
1849,8
1850,10
1851,4
1852,4
1853,4
1854,10
1855,10
1856,10
1857,10
1858,10
1859,4
1860,10
1861,2
1862,2
1863,4
1864,10
1865,10
1866,10
1867,10
1868,10
1869,10
1870,1
1871,10
1872,4
1873,10
1874,2
1875,10
1876,10
1877,10
1878,10
1879,10
1880,10
1881,10
1882,10
1883,10
1884,10
1885,4
1886,10
1887,10
1888,10
1889,10
1890,4
1891,2
1892,10
1893,2
1894,4
1895,2
1896,10
1897,10
1898,6
1899,10
1900,10
1901,10
1902,10
1903,10
1904,10
1905,2
1906,10
1907,10
1908,1
1909,10
1910,10
1911,10
1912,4
1913,10
1914,10
1915,3
1916,6
1917,2
1918,10
1919,10
1920,10
1921,10
1922,10
1923,10
1924,4
1925,10
1926,4
1927,2
1928,10
1929,8
1930,10
1931,10
1932,4
1933,10
1934,10
1935,10
1936,10
1937,10
1938,10
1939,2
1940,10
1941,3
1942,10
1943,4
1944,10
1945,2
1946,10
1947,10
1948,10
1949,10
1950,4
1951,10
1952,10
1953,10
1954,10
1955,1
1956,2
1957,3
1958,10
1959,10
1960,10
1961,10
1962,10
1963,4
1964,10
1965,10
1966,10
1967,10
1968,10
1969,10
1970,4
1971,10
1972,2
1973,2
1974,10
1975,10
1976,4
1977,10
1978,1
1979,10
1980,10
1981,3
1982,8
1983,10
1984,10
1985,10
1986,2
1987,10
1988,2
1989,10
1990,4
1991,10
1992,10
1993,10
1994,10
1995,10
1996,2
1997,10
1998,2
1999,10
2000,10
2001,10
2002,10
2003,10
2004,10
2005,10
2006,10
2007,2
2008,10
2009,10
2010,3
2011,10
2012,10
2013,10
2014,10
2015,10
2016,4
2017,2
2018,10
2019,10
2020,2
2021,4
2022,4
2023,10
2024,10
2025,10
2026,2
2027,4
2028,4
2029,10
2030,4
2031,4
2032,10
2033,10
2034,2
2035,10
2036,10
2037,10
2038,10
2039,4
2040,4
2041,4
2042,10
2043,6
2044,10
2045,10
2046,10
2047,10
2048,10
2049,4
2050,2
2051,10
2052,10
2053,10
2054,6
2055,10
2056,2
2057,10
2058,2
2059,10
2060,4
2061,2
2062,10
2063,10
2064,10
2065,2
2066,10
2067,10
2068,10
2069,2
2070,10
2071,2
2072,10
2073,10
2074,10
2075,10
2076,10
2077,10
2078,10
2079,10
2080,1
2081,4
2082,10
2083,10
2084,10
2085,10
2086,10
2087,10
2088,10
2089,10
2090,10
2091,4
2092,4
2093,4
2094,10
2095,10
2096,10
2097,10
2098,4
2099,10
2100,4
2101,10
2102,10
2103,10
2104,2
2105,2
2106,10
2107,10
2108,10
2109,10
2110,10
2111,4
2112,10
2113,4
2114,10
2115,8
2116,4
2117,10
2118,10
2119,10
2120,10
2121,4
2122,1
2123,10
2124,10
2125,10
2126,10
2127,10
2128,4
2129,10
2130,4
2131,10
2132,3
2133,10
2134,8
2135,10
2136,10
2137,6
2138,6
2139,10
2140,10
2141,4
2142,4
2143,10
2144,10
2145,4
2146,10
2147,10
2148,4
2149,10
2150,10
2151,10
2152,2
2153,10
2154,2
2155,10
2156,10
2157,10
2158,10
2159,10
2160,4
2161,10
2162,4
2163,2
2164,10
2165,10
2166,2
2167,10
2168,4
2169,10
2170,10
2171,10
2172,10
2173,10
2174,10
2175,4
2176,10
2177,10
2178,10
2179,4
2180,4
2181,10
2182,2
2183,10
2184,10
2185,4
2186,6
2187,10
2188,4
2189,4
2190,10
2191,2
2192,10
2193,2
2194,4
2195,10
2196,10
2197,2
2198,3
2199,10
2200,10
2201,2
2202,4
2203,10
2204,10
2205,10
2206,4
2207,10
2208,2
2209,10
2210,2
2211,2
2212,2
2213,4
2214,10
2215,10
2216,10
2217,10
2218,4
2219,10
2220,8
2221,4
2222,10
2223,2
2224,10
2225,4
2226,2
2227,4
2228,10
2229,10
2230,10
2231,10
2232,10
2233,8
2234,6
2235,10
2236,10
2237,10
2238,4
2239,10
2240,10
2241,10
2242,10
2243,10
2244,10
2245,10
2246,4
2247,10
2248,10
2249,10
2250,10
2251,9
2252,10
2253,10
2254,10
2255,10
2256,10
2257,10
2258,2
2259,10
2260,10
2261,10
2262,10
2263,10
2264,10
2265,10
2266,10
2267,4
2268,10
2269,10
2270,10
2271,10
2272,4
2273,2
2274,10
2275,1
2276,2
2277,8
2278,10
2279,10
2280,10
2281,8
2282,10
2283,4
2284,2
2285,10
2286,8
2287,4
2288,10
2289,8
2290,10
2291,2
2292,10
2293,10
2294,4
2295,10
2296,4
2297,10
2298,2
2299,10
2300,6
2301,10
2302,8
2303,4
2304,10
2305,10
2306,10
2307,10
2308,10
2309,4
2310,10
2311,10
2312,10
2313,10
2314,2
2315,10
2316,10
2317,10
2318,10
2319,4
2320,2
2321,10
2322,8
2323,10
2324,10
2325,10
2326,10
2327,10
2328,10
2329,6
2330,10
2331,2
2332,10
2333,4
2334,10
2335,10
2336,10
2337,10
2338,4
2339,10
2340,10
2341,10
2342,10
2343,10
2344,10
2345,10
2346,10
2347,10
2348,10
2349,2
2350,10
2351,4
2352,10
2353,10
2354,10
2355,10
2356,4
2357,10
2358,10
2359,10
2360,4
2361,4
2362,10
2363,10
2364,10
2365,10
2366,10
2367,10
2368,10
2369,4
2370,10
2371,4
2372,10
2373,10
2374,10
2375,2
2376,10
2377,10
2378,10
2379,10
2380,10
2381,2
2382,10
2383,10
2384,10
2385,4
2386,10
2387,4
2388,4
2389,10
2390,4
2391,10
2392,4
2393,4
2394,4
2395,10
2396,4
2397,4
2398,10
2399,10
2400,10
2401,4
2402,10
2403,2
2404,4
2405,10
2406,10
2407,10
2408,10
2409,3
2410,10
2411,10
2412,10
2413,10
2414,10
2415,10
2416,10
2417,4
2418,4
2419,10
2420,10
2421,10
2422,8
2423,10
2424,10
2425,10
2426,10
2427,10
2428,10
2429,10
2430,10
2431,10
2432,10
2433,6
2434,10
2435,4
2436,4
2437,4
2438,10
2439,10
2440,10
2441,10
2442,10
2443,10
2444,4
2445,1
2446,10
2447,8
2448,4
2449,10
2450,10
2451,10
2452,10
2453,4
2454,4
2455,10
2456,4
2457,10
2458,10
2459,10
2460,10
2461,2
2462,10
2463,10
2464,2
2465,10
2466,10
2467,10
2468,4
2469,10
2470,4
2471,10
2472,10
2473,4
2474,2
2475,3
2476,10
2477,10
2478,8
2479,2
2480,4
2481,10
2482,10
2483,2
2484,10
2485,10
2486,4
2487,4
2488,10
2489,6
2490,10
2491,10
2492,10
2493,10
2494,2
2495,10
2496,10
2497,2
2498,10
2499,2
2500,10
2501,10
2502,10
2503,10
2504,10
2505,10
2506,10
2507,10
2508,10
2509,10
2510,10
2511,4
2512,4
2513,10
2514,10
2515,4
2516,4
2517,10
2518,4
2519,2
2520,10
2521,10
2522,10
2523,10
2524,10
2525,10
2526,10
2527,10
2528,10
2529,10
2530,2
2531,10
2532,10
2533,10
2534,10
2535,4
2536,10
2537,10
2538,2
2539,10
2540,10
2541,2
2542,10
2543,4
2544,2
2545,2
2546,4
2547,4
2548,4
2549,10
2550,4
2551,10
2552,10
2553,5
2554,10
2555,2
2556,10
2557,10
2558,10
2559,4
2560,10
2561,10
2562,2
2563,4
2564,10
2565,8
2566,2
2567,10
2568,2
2569,10
2570,2
2571,10
2572,2
2573,10
2574,4
2575,4
2576,10
2577,10
2578,2
2579,10
2580,10
2581,3
2582,1
2583,9
2584,3
2585,10
2586,10
2587,4
2588,3
2589,2
2590,10
2591,10
2592,10
2593,4
2594,10
2595,10
2596,10
2597,10
2598,4
2599,4
2600,10
2601,10
2602,10
2603,4
2604,9
2605,7
2606,2
2607,10
2608,2
2609,10
2610,4
2611,10
2612,10
2613,10
2614,10
2615,10
2616,2
2617,10
2618,10
2619,3
2620,10
2621,2
2622,10
2623,10
2624,10
2625,10
2626,7
2627,10
2628,10
2629,2
2630,10
2631,2
2632,10
2633,2
2634,10
2635,10
2636,10
2637,4
2638,10
2639,10
2640,2
2641,10
2642,10
2643,4
2644,10
2645,10
2646,10
2647,2
2648,10
2649,10
2650,10
2651,10
2652,6
2653,8
2654,10
2655,10
2656,10
2657,10
2658,10
2659,10
2660,10
2661,10
2662,10
2663,10
2664,4
2665,10
2666,2
2667,10
2668,8
2669,10
2670,4
2671,2
2672,10
2673,10
2674,10
2675,10
2676,0
2677,3
2678,4
2679,10
2680,10
2681,10
2682,10
2683,2
2684,10
2685,10
2686,10
2687,10
2688,4
2689,10
2690,10
2691,10
2692,10
2693,6
2694,10
2695,10
2696,2
2697,4
2698,10
2699,10
2700,6
2701,10
2702,10
2703,10
2704,10
2705,4
2706,10
2707,4
2708,10
2709,10
2710,10
2711,4
2712,10
2713,4
2714,10
2715,10
2716,10
2717,4
2718,10
2719,10
2720,10
2721,10
2722,10
2723,10
2724,10
2725,10
2726,3
2727,10
2728,8
2729,10
2730,2
2731,10
2732,10
2733,4
2734,10
2735,10
2736,6
2737,10
2738,10
2739,2
2740,10
2741,2
2742,4
2743,10
2744,3
2745,2
2746,10
2747,10
2748,10
2749,10
2750,10
2751,10
2752,10
2753,3
2754,10
2755,10
2756,10
2757,10
2758,10
2759,10
2760,8
2761,10
2762,10
2763,10
2764,10
2765,4
2766,3
2767,4
2768,10
2769,4
2770,4
2771,4
2772,2
2773,10
2774,4
2775,10
2776,10
2777,4
2778,10
2779,10
2780,10
2781,10
2782,7
2783,10
2784,4
2785,10
2786,10
2787,3
2788,10
2789,10
2790,10
2791,6
2792,10
2793,10
2794,4
2795,10
2796,10
2797,2
2798,10
2799,2
2800,10
2801,10
2802,2
2803,4
2804,10
2805,10
2806,10
2807,10
2808,10
2809,3
2810,3
2811,10
2812,10
2813,10
2814,10
2815,8
2816,10
2817,4
2818,10
2819,4
2820,10
2821,2
2822,1
2823,10
2824,2
2825,10
2826,8
2827,4
2828,7
2829,2
2830,10
2831,10
2832,10
2833,4
2834,10
2835,10
2836,10
2837,10
2838,10
2839,10
2840,10
2841,10
2842,10
2843,4
2844,4
2845,8
2846,10
2847,10
2848,10
2849,10
2850,2
2851,2
2852,10
2853,10
2854,4
2855,2
2856,10
2857,10
2858,10
2859,10
2860,10
2861,10
2862,7
2863,10
2864,10
2865,10
2866,10
2867,10
2868,10
2869,10
2870,10
2871,10
2872,4
2873,10
2874,3
2875,10
2876,8
2877,4
2878,10
2879,10
2880,10
2881,4
2882,10
2883,10
2884,10
2885,4
2886,10
2887,2
2888,10
2889,3
2890,4
2891,8
2892,10
2893,2
2894,2
2895,10
2896,10
2897,10
2898,6
2899,4
2900,10
2901,10
2902,10
2903,3
2904,10
2905,4
2906,10
2907,10
2908,10
2909,2
2910,10
2911,10
2912,2
2913,10
2914,4
2915,10
2916,8
2917,10
2918,10
2919,10
2920,4
2921,3
2922,10
2923,4
2924,1
2925,2
2926,4
2927,4
2928,10
2929,10
2930,10
2931,4
2932,10
2933,10
2934,10
2935,10
2936,4
2937,10
2938,10
2939,10
2940,2
2941,4
2942,10
2943,10
2944,10
2945,3
2946,10
2947,10
2948,4
2949,10
2950,10
2951,10
2952,10
2953,4
2954,4
2955,4
2956,10
2957,10
2958,2
2959,1
2960,10
2961,10
2962,10
2963,10
2964,4
2965,4
2966,10
2967,10
2968,4
2969,10
2970,10
2971,4
2972,10
2973,10
2974,10
2975,10
2976,10
2977,10
2978,10
2979,10
2980,2
2981,2
2982,10
2983,10
2984,7
2985,2
2986,4
2987,10
2988,4
2989,3
2990,10
2991,10
2992,10
2993,2
2994,10
2995,4
2996,2
